Iteration,Walker,Theta_0,Theta_1,Theta_2,Theta_3,Theta_4,Theta_5,Theta_6,Theta_7,Theta_8,Outer Cost
156,23,3.6043389571573696,-10.590018551772472,-4.914807408744922,-8.728439736300663,2.1875765458552032,-8.4702846607001,3.8926013047733488,-7.281736202667122,-3.971206546295941,241.81496377465476
156,24,3.4900456641860247,-11.622975401095156,-4.605399362112222,-8.107461962134687,2.041100014400731,-7.843373177735057,3.8685836956405093,-7.194302421952133,-4.031968153241847,239.16725980559713
156,25,3.503476138743727,-10.746448624900633,-6.0362055072707035,-6.938741381299177,2.008467194266715,-8.312527431521548,3.8515307621758903,-6.908729603024878,-3.9955269995121085,238.09110371623044
156,26,3.5612780001279205,-10.419800689353275,-8.01683802387761,-8.56255605367658,1.9931367073306792,-7.683838362736855,3.8907395975837415,-6.8714786542220345,-4.0096125447651065,237.86951255647125
156,27,3.5872205708674003,-8.151211754938029,-6.635326382005818,-8.392684804333687,2.0975424673511256,-8.800852995082058,3.906987426652135,-7.023568776018065,-4.009091659178898,238.60921750181095
156,28,3.5517094172785706,-10.24480601148369,-3.8827531788324707,-7.273479621622015,1.8838621651441012,-6.220652136996776,3.8045422267564026,-7.0983394343119155,-3.978599191586258,239.02692337607218
156,29,3.55668413168152,-10.117587663359728,-2.3165884754294424,-7.419490231099959,1.9436642146698795,-5.588252870655666,3.8416330636286733,-8.032253593941745,-3.9986956103905826,237.58203955888354
157,0,3.5609157043569266,-11.944343706246585,-2.788727767841014,-7.428821601605553,1.8946512956674875,-6.225210146686253,3.844183196463299,-7.0882808289046,-3.996112565355077,238.38202384154607
157,1,3.595692368291047,-7.420852808670725,-5.0717988356823644,-8.884337545272077,1.7719705994559516,-6.507092342590684,3.8130182333381777,-7.707378852557211,-3.992204302868459,241.93106861040064
157,2,3.555200744682167,-9.56029041789082,-2.6880938961870484,-6.944889636382118,2.106982460777603,-4.2479352073321905,3.8850952628249207,-7.426241375563737,-3.999494398373452,238.41309291263528
157,3,3.5415331751663626,-13.096101484624036,-5.13588433566036,-9.317914469017893,1.9064757930780138,-7.061732610029864,3.8425483309254838,-6.5474844153514695,-4.033755169048371,238.87903652483584
157,4,3.614562951924289,-8.159508402693794,-9.167782304907762,-9.580423077292599,2.001968236918941,-7.69919655819105,3.8733831934992917,-8.315575231948634,-3.99316582610408,238.08740264980491
157,5,3.5924477703857205,-9.834564137954054,-1.773310194555867,-8.349296401464741,1.9465290792841399,-4.4301781904222715,3.862520120945616,-6.082857884064185,-4.006358466272556,237.7501488365769
157,6,3.5489693238626594,-12.162825055986925,-4.937032940292328,-8.080880312646107,2.0503396095620814,-8.478558872772446,3.8424459356568166,-6.737707734993068,-4.007444059312015,239.20757290769595
157,7,3.531368732451531,-11.602746298756513,-4.842784662015009,-9.16788865537316,1.9201045995481945,-7.110172928508978,3.8333077584455584,-7.330889188048385,-4.033311816916674,239.11946049322967
157,8,3.5996862571987425,-10.751127638390843,-7.591770510930076,-9.087003159065572,2.082508761681722,-7.693508680351261,3.910275952756966,-6.636071170973113,-3.9995112022694395,238.58020402220387
157,9,3.6068842751554766,-9.916374014047403,-2.977335063623468,-8.767808510168441,2.050891034765724,-4.654450060013972,3.888778897646447,-6.958863188915652,-4.002356870126256,238.13820209177732
157,10,3.55990137340249,-10.079388433498448,-4.383315022558194,-10.013770017025509,2.041974856840395,-7.50122873232175,3.895422612155071,-7.059867287248657,-4.031238782415506,238.0585728379689
157,11,3.5849707386851364,-10.900887705439787,-0.49211539989320574,-7.69057939290815,1.8935241561233909,-3.6765219607182327,3.836320732195562,-7.267413831611025,-3.97130758024784,237.7119799010916
157,12,3.5348262344740404,-11.369760211708925,-3.549489398528001,-7.710694180799036,1.9440715757781208,-6.6374250254152685,3.823939665060005,-6.3580965625017205,-4.006375349760899,238.34413554987344
157,13,3.6046124498248515,-8.911548708555003,-5.428936466755227,-9.23269885060269,2.0395971646495394,-7.03547350308962,3.9073408833465786,-8.08838596932001,-4.004467850805072,238.31811189617872
157,14,3.5951669778250417,-9.927659917042684,-6.695365021071714,-10.024142821552092,2.0460062571851894,-8.651259540038051,3.898350345812668,-6.929776096585469,-4.006820392754005,237.90761013117975
157,15,3.5795700307256197,-11.524418669292336,-3.276780155836171,-9.043527146338766,1.9769176217803173,-8.033008926940441,3.8623196512906484,-7.252963626903829,-3.9990300072091385,237.4118637081888
157,16,3.507835180720832,-9.939397013172462,-5.35913167472105,-7.867891174238798,1.975626651653654,-6.211055725435764,3.8483204820604517,-7.301590381293492,-4.017478474659585,238.22549982654024
157,17,3.5463679516860926,-9.45886750737986,-3.9378015281655108,-8.616231131765668,1.943816632993166,-6.999561612770347,3.8513156960781862,-6.276629532295994,-4.001182738365944,237.67908992285695
157,18,3.5706976582578602,-10.686109021207473,-4.3346406133526285,-8.303673890210298,1.9840060010974447,-6.906328959718934,3.860011641379638,-6.5290053572468,-3.995975694981919,237.29928886763054
157,19,3.5963382371117176,-10.175581701730405,-1.9901314289217176,-9.914311257580938,1.9798379369026584,-6.221986991148279,3.8792708207579976,-7.3859622097206366,-4.022673330002789,238.0496551788726
157,20,3.5304377938668203,-10.322687935869801,-2.3216682846528416,-7.591470632307762,1.9699469917367103,-4.77472818632504,3.875507730270225,-7.806796915976471,-4.010441511752292,238.09386644694416
157,21,3.5909899219515955,-10.537060790151147,-8.005762758775393,-9.883598359843825,1.9399008238116902,-8.137271030125989,3.8836060522841644,-6.726054998114098,-4.018881839704407,238.37865571901878
157,22,3.565224512678155,-8.20418442942912,-2.87421268510914,-5.68877818705479,2.00196972191482,-5.6289933948210065,3.819271522875127,-7.59997814381705,-3.9515148034679872,238.62795457428996
157,23,3.5807522505094678,-11.332815648325083,0.017275940127244205,-9.030107010703077,1.9505727625228306,-2.6537150357894936,3.8577043987610207,-6.578845470254538,-4.02554477718108,237.9386081342226
157,24,3.520149366776878,-10.397167099864983,-3.814010566550972,-8.05925573631262,1.9981048214147867,-6.491884937476922,3.8824704682767206,-8.028070767998713,-4.004386982382375,238.49225671011214
157,25,3.5622980679543206,-10.612221534216564,-3.4146185791838555,-7.981623486905549,1.957397380984894,-7.766149126544946,3.868638511589235,-7.031619161743082,-4.005620425548669,237.6164835494007
157,26,3.573629164793919,-10.682867892645714,-5.876479013036036,-8.264120932158102,2.0146557755060925,-6.3865898981380145,3.8624018772335074,-7.195652643658175,-3.961195004472462,237.76051167008376
157,27,3.569614797152681,-12.229833828437384,-6.244530923933372,-8.552148635980569,2.070349628436268,-7.4037751123196305,3.8659524147135067,-7.318091017348526,-4.010825721433224,238.73211830059722
157,28,3.520328804102448,-9.827411112201478,-2.2488161460895633,-7.27041637060739,2.0177632968548016,-6.280700577979484,3.8469975821170967,-6.879697073799056,-4.014851206964437,238.20436741673765
157,29,3.6056018829961007,-9.499864595232841,-4.664087891828807,-9.521095548763283,2.1584949006087384,-6.718526198392517,3.907165225700097,-7.310862516077279,-4.015882078919865,241.62287187638324
158,0,3.5316773220407707,-12.457374356157098,-3.5933587461682173,-9.162280154495507,2.09621371876095,-6.530613636221529,3.8856985506337303,-7.256440442889615,-3.9965810556790906,238.25766617605842
158,1,3.5607368766645107,-10.345647958156839,-1.6729734320564027,-5.8555328524670776,1.9348009900964938,-5.9150500972624585,3.8288912340885033,-6.66716225608035,-3.9826459789149373,237.64840337949906
158,2,3.5746147320120016,-10.969983777122444,-3.9194272451911956,-9.333357471410329,1.9443610610806044,-6.011493538039489,3.8777755922168256,-6.517304597054963,-4.002878737890099,238.16071158798658
158,3,3.552058616418422,-9.89645692381698,-4.008270896293447,-9.048384105930971,2.02526436537764,-5.789635903699489,3.8874512311070175,-7.686215327913687,-4.033582347112975,238.00584188090932
158,4,3.57113075455316,-11.32420241963862,-2.9378925885345666,-8.8412869238372,1.9123683451705926,-6.033333554876305,3.8520375707469334,-6.56011853627533,-4.00647373649425,238.07784682113626
158,5,3.6380330817846245,-11.703532773037299,-0.5971480609772519,-8.955639927101542,1.9812714121666999,-5.937807294727203,3.858489149424578,-6.030292849098187,-3.9725262753555715,238.60712244304875
158,6,3.570869695568381,-11.152750952194813,-3.212255581086117,-7.718845453766338,1.8627375036371112,-6.206447988842754,3.810185590774116,-5.22672558087897,-4.006019357864921,239.8038693016718
158,7,3.6227237873067843,-12.327633326589897,-1.4479152446222994,-9.329891327323374,1.9854185484262965,-6.529324554512481,3.8962312300563218,-7.2444279436836085,-4.004464782864996,238.49823397855928
158,8,3.5605260644618637,-10.152322308782757,-5.989446262211274,-10.747923900185711,2.0201766190184074,-6.373694519532652,3.853793096798263,-8.079490693809463,-3.978541220375696,237.30803827581204
158,9,3.5593692837353683,-11.839756568933447,-1.9235415849664679,-8.231247324010878,1.955426703902132,-7.079017435018587,3.8622104976630167,-6.73495608731945,-4.00767372449318,237.45172552379634
158,10,3.584154612293128,-12.182640097292895,-3.702566968621886,-8.552163529456934,1.9438301613862232,-7.281707993514163,3.858971442180525,-5.574152396533265,-4.001311753047032,237.75795699845173
158,11,3.5570914374116,-7.876465771618527,-5.9812190683115745,-7.981012371681767,1.9193382380860444,-7.606102055130285,3.8590558793730976,-7.06468064986127,-3.9897789436990636,238.57533285732995
158,12,3.5680045823942077,-8.711290306755975,-3.9711230046757757,-7.793603407151953,1.8481288892954153,-6.74697762966142,3.828275488187763,-7.083281077633867,-4.007227609214402,239.40440797324084
158,13,3.508331531384674,-9.553387636963597,-4.657350743054325,-9.177593349248614,2.0340641481318156,-8.704441340118004,3.857751042876381,-7.102133482597372,-4.013421599816477,238.2079304415862
158,14,3.5986957941786106,-10.035540856536274,-3.812914282380568,-9.409534674203249,2.0265661480902444,-8.606021005124582,3.8876260624331906,-6.708532332147111,-3.995483029006737,237.66135008894693
158,15,3.620925502293853,-9.617599891812642,-3.9528887073054424,-9.010363303221855,1.9424766434821066,-6.961778128997362,3.8931714668697817,-6.976969175985336,-3.987852489051901,239.7269602525252
158,16,3.5793513342662235,-9.860042650098773,-5.258172653754065,-8.644561210716029,2.0133997886482935,-7.72344682926143,3.923853038353422,-6.524387029177065,-4.022176389765192,239.35158400093178
158,17,3.565917023911083,-9.569582622378691,-2.425466033936675,-8.801860557225751,1.9268992053467013,-5.629486402639708,3.8381456847256485,-7.201505998022604,-4.009924959780922,238.15006987477656
158,18,3.5783303491025182,-10.317347797487722,-1.9730632064389118,-10.806378007321388,1.9824513638395742,-5.210696617803347,3.9261881499066447,-7.341736226082355,-4.014673068583911,240.6464441836602
158,19,3.556598902654612,-10.887563609238452,-1.9212123298891077,-8.330757566592364,1.8252541677245195,-7.6166873685426815,3.8199048837312257,-7.075154976962125,-4.00828521466221,239.63861031675265
158,20,3.575917505194828,-12.422906432206728,-3.023941299201078,-7.758028751367933,1.9070561895955351,-7.992395169333333,3.810329520149708,-6.682634866259569,-3.9723127695972154,239.08633997071502
158,21,3.612527795988907,-10.078199472486416,-3.4043232085574857,-8.799734884749883,1.93301746321931,-6.858861007834156,3.843460505207744,-7.454101321694567,-3.993404656229208,239.10274923588074
158,22,3.571974371723909,-10.017588752623658,-3.341659829041984,-8.580626578076929,1.9368691999600656,-5.939371307756099,3.856871495165674,-6.668262486378047,-4.018151060305593,237.98602236149722
158,23,3.6169129186857414,-10.025755937390622,-0.8475482641110195,-8.352038562253465,1.991937330829591,-5.733190671722085,3.884966907192018,-7.166692340006116,-3.988349199011881,237.91662100797615
158,24,3.5639038547284203,-11.060964401006107,-2.687639000518953,-8.45565305440106,1.93035403763181,-8.177711585127383,3.840493568935655,-8.32024641010396,-3.9669865240205007,238.27289895717647
158,25,3.557176645084415,-9.207345165534774,-7.567305560361808,-7.470991380630171,1.9619547634455217,-6.159083464642042,3.82251826662768,-7.573537717522432,-3.980906035909721,238.17647963136181
158,26,3.6671624194880867,-9.111545937167634,-3.523840685257183,-10.607783711889445,1.9584416027357414,-6.665564645210184,3.8912895867169555,-6.250493241848489,-4.000320575307469,240.52206195621594
158,27,3.5714006160482987,-8.813398822982485,-3.038328333516654,-7.195523575672878,1.8197124522501027,-6.607530602545513,3.8388105764448537,-6.827300727556668,-3.9982806314316366,240.45021998395487
158,28,3.553412910610859,-10.025209221722331,-4.165767719177978,-9.300410617578791,1.9841878141169362,-6.167334938926612,3.8655078775257103,-7.030324691463567,-4.014974814424614,237.46621858954
158,29,3.581036663469077,-11.648997386626313,-4.975107142684051,-7.652385588192587,1.9807063898807598,-8.014594580867376,3.897007894446333,-7.3058884705190215,-3.9914011363663886,238.92128059824884
159,0,3.553024171804398,-8.8452725340477,-5.1133214591823535,-8.738069344959865,1.9424959417296297,-5.999380190326719,3.8264516594765827,-7.50864300545186,-3.9830235114709356,237.94010480116486
159,1,3.579449129523458,-9.778927159033284,-2.5010788026642468,-7.905036308365956,2.025750957726624,-4.8341873268212385,3.864136168407471,-7.354611496459251,-3.9842513787390046,237.29588211260358
159,2,3.5509028805286738,-10.344660866771719,-3.7091758297976,-9.270244656422278,2.006593449502025,-6.2708647541899944,3.864874527065782,-6.415946937599373,-4.013002802634547,237.4416588314859
159,3,3.540609702665133,-10.69633565814093,-4.534437301876982,-10.385403357821927,2.0367152183060906,-5.813613339463733,3.8573624960513073,-7.859445351832818,-4.011939818650253,237.96811513788697
159,4,3.596987393743371,-10.60165251994617,-3.030010299120465,-9.02621590609292,1.9734253299211573,-7.94506785319436,3.8564027399698713,-7.458050623818309,-3.982795352482438,237.73642235213913
159,5,3.572385831697815,-11.380318159523217,-5.203789897151799,-8.625741943822751,2.0907418661762565,-7.600218649947504,3.8655784309965604,-6.478075203659008,-3.9883110892065186,238.42268477394379
159,6,3.558528938380847,-10.87641190407376,-2.1565868071779013,-8.3456419721264,1.9546374940631552,-6.6683879903808885,3.8463546188783506,-6.648925410779512,-3.9825819264473727,237.45029844001158
159,7,3.577311025318573,-10.284338338722126,-5.396953412983564,-9.867401664858921,1.9933767104429843,-7.9551903690908095,3.8654895467857844,-7.620079964720346,-3.9677776591535707,237.81523439703344
159,8,3.569575443026733,-10.494327201948257,-5.475617922057403,-8.443825463755902,1.9419598762388197,-7.664777841907759,3.8697936534011728,-7.607745841715631,-4.0133858785428655,237.8842562547099
159,9,3.5741655958798657,-10.265603852930962,-1.960306014871184,-10.372316043707285,1.9071189333521659,-5.82878345789357,3.8757836554027034,-7.063314345058412,-4.016494575591461,238.7110346957597
159,10,3.5801680852624824,-9.006364246184177,-5.625006495061955,-9.543379908715256,2.011638827070432,-6.752703478021153,3.873827329860588,-6.734537628149828,-4.008617222121176,237.4905918775354
159,11,3.555833928429937,-11.156935838609533,-2.401013843615891,-8.049560058544213,1.9528839724451232,-6.033020536096303,3.8278672998769587,-6.745003486898572,-3.9835707058463226,237.74592757340957
159,12,3.5543436434215026,-10.826075439487498,-1.1392915338665204,-8.107506352476443,1.9964732921607105,-3.3032971795409374,3.849188319127875,-7.391147496177732,-3.984460426365176,237.0129071176188
159,13,3.5772011113124362,-10.513162798107839,-4.271516097659138,-8.94938093791763,1.96482120822463,-7.136446130053315,3.871642235944678,-6.929978494319305,-3.980577989509287,238.08447850761917
159,14,3.520453323950238,-9.697049652067705,-4.407044818308999,-7.901731557524199,2.0209265162876497,-5.638868925088369,3.8449100093904884,-8.273397720797634,-4.004326686249749,237.99665235332154
159,15,3.571018380738237,-10.50206453586575,-3.2075017050759396,-7.808628666778757,2.052075741525628,-5.257084029531077,3.865154930418199,-8.57390211488419,-3.9830938045645707,237.45290370732454
159,16,3.5589281010321203,-10.97967854891644,-3.5461482746990214,-8.342105645466424,2.0495718286445195,-7.138477225975703,3.853994372440141,-7.365752686911294,-3.9765893597838047,237.52990755946877
159,17,3.598526451819067,-10.146072997764318,-0.763673369030359,-7.519639857444258,1.903454766028462,-5.220754826403908,3.8402685268326455,-7.362201788313272,-3.997452689830365,238.11538547321354
159,18,3.580374728596826,-10.915045228192902,-0.5403587848515157,-7.8581400605360265,1.916298183738264,-5.730488743152282,3.8487162893192277,-7.719658636995461,-3.986982214393686,237.4079597482259
159,19,3.5855328035215392,-13.675309821367646,-2.27716253626987,-9.882655835602419,2.027206528911763,-6.579588988886455,3.894525040266075,-6.639787750909057,-3.9913898902988687,237.83886713522432
159,20,3.551167476245986,-10.23211682089722,-2.869221988565695,-8.628561379339164,1.9833159991621323,-6.651002396217627,3.880247819886572,-7.186655054736852,-3.9963866703336937,237.9610382345415
159,21,3.5810478136558435,-10.657913645403564,-5.524284208757578,-9.788800835362785,1.9541047783508578,-5.916220782284499,3.872851454013667,-7.91096835373826,-4.009408009230666,237.77173270856957
159,22,3.5887292896861127,-9.56570534662403,-4.481814119109797,-10.520417857345178,1.9285133639592704,-6.640546241730811,3.8595694641074796,-7.353614265506801,-4.00264909468749,238.0753273647877
159,23,3.583335416759676,-10.20873417401226,-0.7751428086897398,-9.403201968436791,2.070695223844885,-5.561502241503623,3.8823509961912643,-7.5123486884284665,-4.01151077978708,238.3171008498823
159,24,3.5859549566476363,-10.24847758477059,-2.2626753748803186,-8.200784695159006,1.986458613915317,-6.347315297110732,3.84854001531975,-5.7335781924186575,-4.003426570975945,238.14485282587506
159,25,3.5476999008435217,-10.30884264856544,-3.6469551666174245,-8.67566418049104,1.903385885551747,-7.001276299708044,3.8213001591785276,-6.5975811104126,-3.995073511094711,238.37649484910293
159,26,3.5641144556397144,-10.333100856915358,-4.759301810444412,-10.032177640698144,1.9478792589873482,-6.75884196742458,3.856491631156937,-7.948858034985913,-3.996437136218076,237.61068501033748
159,27,3.5681001914581736,-11.80431765568806,-2.6205198682660416,-9.284961194890473,1.9021136894788104,-6.076574479175206,3.8412981278879115,-7.414500080138914,-3.9894119062210507,238.22603816795726
159,28,3.6210482309487246,-10.810673652119151,-1.064069311272763,-8.80595313161741,2.000551113131012,-5.935856303017749,3.868437065553706,-5.895598052968456,-3.9723323215279858,237.9220702944129
159,29,3.59570020541545,-9.997330376448863,-3.2912516948906814,-9.029897721900396,1.911805760495321,-7.694673998177725,3.8347183602854074,-7.484071398520629,-3.9658771843027134,238.8653090724256
160,0,3.6108812887926116,-10.008023930743605,-0.3389341930648704,-7.819564432801121,1.9478155991008343,-3.8418519595669665,3.810250105082193,-7.689047101599998,-3.9546249939209703,239.42812462833666
160,1,3.596608889367213,-9.734721844794402,-2.8877798413841567,-8.601349353531425,2.0957852301978463,-6.36072381852105,3.8789052511782414,-6.292311307672734,-3.9676561592815998,238.39700430889394
160,2,3.5158126457495604,-10.176914130023059,-2.3526377372774347,-5.676658626079972,2.0142014099738734,-5.226849949167913,3.8265580441374993,-7.743202591298445,-3.9689009073388837,238.08255891653212
160,3,3.5323129675842893,-10.24997001456696,-3.3461643132894427,-8.78226900259846,2.0734608762722995,-3.356097442234789,3.8457541943871587,-8.57916124047283,-3.968742741074435,238.33402353277225
160,4,3.4864240786222713,-10.156297453262095,-0.6645163790473767,-6.575284833223508,2.027548644808933,-5.469634528483226,3.8648546843121228,-7.574537261589229,-4.013374257856728,239.00343829140215
160,5,3.530267261439121,-12.045226153787482,0.27582436027556856,-7.236866232379341,1.9681355394706836,-3.715195237573485,3.8511775857472395,-6.35687884973964,-3.9846145097399734,237.31692023268658
160,6,3.5827409036329745,-9.459496240160254,-1.3211612029539177,-7.919119965112385,2.0350521897991425,-2.6742068072743734,3.841414279452092,-6.5855714395238785,-3.983092294685384,239.02147453196702
160,7,3.551957996626591,-9.943320767085856,-3.2349339736043596,-7.235768101854714,2.091424326026302,-6.518678779797301,3.87904714436145,-6.64071796577694,-3.98534734019418,237.87193418977503
160,8,3.5577025423991904,-11.841389748614478,-1.9138156761514913,-8.808348123742745,2.0216502790344566,-6.260925056184304,3.8565369769647027,-8.024376679359388,-3.9660382058611683,237.38158836200833
160,9,3.548549643473018,-10.350917309768185,-4.155915297878864,-9.557287164867436,1.96041714456188,-6.1281959864537,3.8633077867361263,-6.951033607936781,-3.9880151903860965,237.93065595193966
160,10,3.545912715154476,-11.526419311093038,-4.801461669175552,-8.670023124500249,1.986325819600559,-6.121973712271914,3.829979736021376,-7.840311936532399,-3.98196663720316,237.78187395656235
160,11,3.5448241571219206,-10.396701958207066,-2.4658157015896123,-8.631170507754398,2.08720996744933,-6.056186618509396,3.864110458463809,-7.749380948550318,-3.985807671186291,237.96879360197164
160,12,3.5811494764307863,-11.136323418226828,-0.29968948972231635,-8.042863237237285,2.068011458895709,-3.2777756232891986,3.8373712533573108,-7.25607945978549,-3.947120884604055,238.49255757728488
160,13,3.554950093851961,-10.21226316935772,-1.672859631577265,-9.818533006263507,2.0073759677689567,-4.98353528778826,3.883133508890513,-7.177985047821087,-3.987505840006951,237.87771628667176
160,14,3.562299723547001,-12.366808116178165,1.0899817874783508,-8.367339647479238,2.029285218537733,-2.63066574243984,3.857482136789594,-6.5509075486051005,-4.0077951756067405,240.54251522545385
160,15,3.5632833331178255,-9.828161196733006,-3.830049397501365,-7.615103023896092,1.8564316834059464,-4.037882912225521,3.8148115621809118,-7.586530542724376,-4.003461157531507,239.4120120804631
160,16,3.5579438087459763,-11.701609257645334,-2.145791690232437,-10.016355899844113,2.0387121962491834,-4.6751876529427,3.866948294163944,-6.660120217944211,-3.9953341987711046,237.26722698097657
160,17,3.488733117755042,-8.382132053740262,-4.47744001680366,-6.602834871285502,1.9736316816889568,-6.096892074124348,3.842539857062327,-7.574638832831055,-4.0095438064017275,238.70097896176006
160,18,3.554088057677516,-10.86448491680637,-2.0654948079222293,-7.404029734768654,2.0489713201368236,-2.589220802867355,3.8536287772304263,-8.420069746777036,-3.9692581346989226,237.71813187792782
160,19,3.559142428661953,-9.634398588293175,-4.533019461864445,-9.192116037715184,1.9392148231202289,-7.060926470926667,3.8446249424616687,-7.54437196358646,-4.022633860649711,238.36550515578807
160,20,3.5787089852713203,-9.509602348797618,-4.758308798601142,-9.391515552972125,1.9980116373225882,-5.454413851868355,3.881769691357711,-7.823571976154793,-3.9978247428831364,237.47751671572388
160,21,3.5558998461924354,-10.417964518336321,-2.600161647845203,-7.52313661450871,1.9884403918772737,-3.8824109492003043,3.848958352270587,-6.735029056351321,-3.9983369611304838,237.38819166181472
160,22,3.524736561169359,-9.950661311577669,-4.449711797912581,-8.725816711516009,1.9187024668405435,-6.653417543552983,3.8401010120737964,-8.5273988259612,-4.0252741121324656,238.58485562730453
160,23,3.567285318124298,-12.467102362407426,0.33864910123168723,-6.9580158083194235,1.8950200002065547,-4.819815234107474,3.8055592998849286,-6.81371807020649,-3.9617023162114,236.41227837200705
160,24,3.5752999951261235,-9.873960001347177,2.089335245504308,-9.336336219738653,1.8990034062090801,-2.4986225896014735,3.840122001267072,-7.872670901075966,-3.993617023334502,256.8733274963984
160,25,3.5473187969715685,-9.309732218632,-4.535708908778529,-8.653721619726106,2.032049641707713,-6.195680618763288,3.8567930339228322,-7.521633753467382,-3.9923498807414792,237.37007634432456
160,26,3.55481650045227,-10.58622831222503,-1.1411964196794322,-7.420989910919119,1.9363297068424823,-4.162932954215247,3.82610554824282,-8.003111662644477,-3.9664099572612455,237.56958997429064
160,27,3.5652837511221316,-10.85289124926987,-0.13450292108757944,-9.077993125043168,1.93073331182222,-4.771040367669539,3.84228634462841,-7.235551958481615,-3.9709331991414105,237.0331768199929
160,28,3.5973962258249963,-10.53884110623177,-1.7444570416364265,-8.350356845655597,1.9626283652267493,-6.308719271208434,3.883613321602175,-6.532245393782482,-3.9865346631539524,238.34122089983765
161,0,3.5185864808087985,-7.975745132205505,-2.464658983838238,-7.468889991803214,2.0955681825617694,-4.119310726680211,3.8426897633504473,-7.919044589805463,-3.954310277594952,239.039296417695
161,1,3.5799775606518556,-9.428730558773147,-2.2112896549396237,-9.216096896985693,1.937369647791343,-6.3667406453588935,3.8563676794253463,-7.3933077575701525,-3.98211362241645,237.88508015880348
161,2,3.5380452816091266,-10.504491249805938,-4.717852031815475,-5.74282906634719,2.1242494937126066,-6.419011703061548,3.853712645541808,-6.737318734824969,-3.97781718511775,239.44174327741317
161,3,3.5555311367172084,-9.660994663185605,-2.4363445473099654,-8.715147945843393,1.94041767007495,-5.236144063997077,3.830420978928167,-8.931959432617287,-3.991466782180725,237.7909970104102
161,4,3.5382706462494453,-11.421195703867744,-5.485831828464621,-7.638776351986266,2.0086951504040695,-6.557427011197783,3.8221939957145112,-7.283269804462008,-3.9642836056753463,238.178206844069
161,5,3.5550092240354307,-11.44257641067763,-5.738343362843562,-8.295440033400613,2.105375763566558,-7.988884007529697,3.8519618699755926,-7.197944306993676,-3.972233253288877,238.90824502514616
161,6,3.5416697138505207,-11.610418271233323,-1.9871104834620263,-7.846791872997022,1.8774830602922268,-2.883834629602588,3.8205297530881848,-6.642257684249214,-3.981680759539852,238.3921956476334
161,7,3.5316407772819396,-11.696586787052066,1.6886454125587145,-7.693665725239655,2.0325690389322655,-3.7358586360199606,3.843433464867661,-7.003887709552013,-3.96244201610964,246.41277143846432
161,8,3.5890211458782084,-10.82746505724732,-3.842880078914181,-12.118692096358686,1.96234549272872,-5.294811446571256,3.8395409589763836,-8.745045255180726,-3.986506607570406,238.21035276778142
161,9,3.544130440680283,-12.451997810881009,0.6752626890879254,-7.480438008329361,1.989492299465973,-5.677426777587544,3.8554424347001093,-5.079028426262026,-3.9943030534441037,237.3939281001987
161,10,3.536166467708452,-12.78834842161316,0.9171214231344691,-7.149180762087624,1.9092198404696237,-4.8841708502463845,3.839151816070215,-6.284415081234449,-3.9690515848589865,237.99057214550265
161,11,3.546658953318581,-13.340330832460973,3.4789971993464213,-6.52069595329017,1.7923197847447736,-3.402668296211034,3.794622508842493,-6.957038863060223,-3.99566829501019,563.1125688918606
161,12,3.531626640698186,-9.245086790784173,-4.342869320711634,-8.41018432606917,1.9670887925217482,-6.198663904271228,3.8314847798258436,-6.6855639023799,-3.972778304323143,237.86527427667056
161,13,3.55634155601765,-12.273937565846705,-0.9523508703573212,-10.738239320466679,1.8112940723241113,-4.936293668703335,3.867329096420946,-6.654726803846066,-4.03561301067332,241.3268908957516
161,14,3.5831390774293337,-10.145485529393065,-2.2442611298513153,-9.518700704045125,1.928383885823455,-7.059736405969663,3.8631030355491345,-6.894794720036761,-3.9905229824462634,238.0945419376228
161,15,3.524417684013965,-11.473129836883968,-0.42968128154844476,-5.692994056110338,1.9113027931238762,-4.962221754471175,3.814755562563871,-6.138511073591254,-3.9838267543319996,237.5617232928112
161,16,3.5584671663830325,-10.791254414254219,-1.959284096398831,-9.0663106831748,2.0502232909482236,-5.195390209657971,3.8446466075825567,-7.335019359755467,-3.961322989271131,237.7396702241993
161,17,3.587474335968735,-8.997803634386612,-1.8339170832355405,-8.361672660778627,2.1124528770288324,-2.5773985598403235,3.889403933820573,-8.531604936978663,-3.95085534611984,239.40735584824685
161,18,3.5426550977497087,-13.009083418563984,-1.855459431749652,-10.02840233721586,1.9653469346544774,-5.045895779392797,3.878217046200863,-5.839525877694207,-4.025245963282716,237.92088531083135
161,19,3.578145504538598,-8.569851534103735,-6.057945785991141,-8.290881704080677,2.1312158962588788,-7.976984401488876,3.882310963251969,-7.851459279961956,-3.9760526729163654,238.93784900390318
161,20,3.574657379111079,-10.049956562652596,-7.951324096085564,-10.192233316934768,2.056097946277842,-5.705380130609305,3.8718390200026525,-7.792367381890655,-3.9853185225487997,237.46687230718322
161,21,3.596412993819973,-10.404693137864298,-3.527917750530109,-8.360497728919283,1.9595771138146674,-3.454971959516959,3.841510937059037,-7.541070055354711,-3.9780719615260764,238.2563662895293
161,22,3.5369422948125133,-10.186991277660905,-4.649483431635864,-6.268997990899016,1.9989660449309559,-5.677177860548125,3.837105894224883,-8.179116561019715,-3.967363977320443,237.70560483933895
161,23,3.5510571600064402,-10.450351947132571,-3.839633547330262,-6.624028787837686,1.9713988969684761,-5.081957420038871,3.818268427303712,-6.94366884564981,-3.957970887122484,238.2460095316012
